,Прочность при растяжении. МПа,Соотношение матрица-наполнитель,Количество отвердителя. м.%,Содержание эпоксидных групп.%_2,Потребление смолы. г/м2,Угол нашивки. град,Шаг нашивки,Плотность нашивки,модуль упругости. ГПа,Плотность. кг/м3,Температура вспышки. С_2,Поверхностная плотность. г/м2,Модуль упругости при растяжении. ГПа
278,0.3880539154939004,0.41191474290281227,0.5594589265084667,0.3550730308068285,0.3224165876716394,0.0,0.06505737687850334,0.7542062838442147,0.5616354273423941,0.5615024513939431,0.675417084956424,0.4169277712662573,0.34058967244823846
280,0.5142497373352795,0.6322300059765229,0.62596571230805,0.5554192686857499,0.655390776947001,0.0,0.6273599663817379,0.30459201307311284,0.21577630731293201,0.5748807686116995,0.5129881379016509,0.34662876934448067,0.36419634691615066
281,0.6515398248140423,0.579841026527668,0.646371259910507,0.4805246167049765,0.49067582284121347,0.0,0.3862300049089275,0.5465956873549301,0.25934048848039915,0.6278145102181587,0.5257634062063603,0.5794781454041338,0.6466417335028822
282,0.7168828550769357,0.40246621316945097,0.4527850797408897,0.4169584924207558,0.7357889724521777,0.0,0.3671080629993578,0.4930717435877415,0.31859371642560264,0.4573772078413252,0.8438036283809917,0.4977221954743113,0.5069807490191347
283,0.6879253269020822,0.3430020082212959,0.6372701431571947,0.48122859659242845,0.6446605121595508,0.0,0.3357083100033223,0.5451818279446983,0.25839697602595235,0.5158272232903385,0.5670618094790761,0.17073823659750437,0.28805826397191403
285,0.21107737221319206,0.6680387130950424,0.6674959068938457,0.4083585464501053,0.718376989763432,0.0,0.4858676158675961,0.6486171500928203,0.19224344825888992,0.4898224008708252,0.5630669855318685,0.125707017877113,0.5348861245157059
286,0.7000242953368427,0.49787198048882064,0.3723224860015835,0.3056589912960378,0.33541703508403486,0.0,0.48255085218538996,0.5984075603666897,0.03623690623350212,0.5506841472573121,0.49949884472818906,0.6121130990075901,0.42787402706799105
287,0.4580508519575241,0.5370603164775759,0.2527863369866298,0.5658075060627535,0.5308698614388419,0.0,0.786745288215239,0.481125295860643,0.7371836130079749,0.46478977071633,0.40065576709604145,0.45216290948359267,0.5098708181579217
288,0.4514994185867744,0.3645916320306132,0.3273502455853712,0.41324782660917025,0.8454993516167522,0.0,0.2569948353284232,0.5107475231973679,0.44899196428081894,0.3658327544007647,0.4783342253901862,0.3575309934816726,0.6424153515906497
289,0.17533626893812787,0.39864973643733226,0.6433724125186878,0.45876364758256816,0.7351661218325954,0.0,0.5795625278294847,0.35360396375594766,0.366309357180864,0.19643668466660102,0.7615037375665384,0.23223102703505133,0.6701106532812702
290,0.45817187591992153,0.31272134798456097,0.5085862011618972,0.46081524140225893,0.38002282488026073,0.0,0.3303019690666604,0.595874761851732,0.16123372057722268,0.6385475588837992,0.3074750203495993,0.522047035710459,0.5078176426332912
291,0.6215127461896643,0.2749301723042623,0.5800881226283771,0.7076273551098052,0.4021741568473899,0.0,0.6617545718436806,0.5587047337553502,0.4413854931838033,0.5227655937899773,0.6971237810316778,0.2872490168560151,0.3523260723499124
292,0.5071975804689632,0.3298036269626069,0.6672446551353032,0.31590922532468546,0.6435259530022966,0.0,0.45913926249076975,0.48432078679252216,0.3919075888021979,0.22871693042060492,0.5511000425495334,0.6798148809693113,0.7954976941812246
293,0.5576081143418701,0.3787714738189122,0.34331203318775017,0.3425912812060804,0.2802059541058741,0.0,0.5509603131407329,0.5185564155031896,0.3140446197585815,0.4754479011276227,0.5624418992277802,0.4807579460375656,0.5637396256406504
294,0.34667977362173313,0.7004103724895833,0.5336926931490281,0.4910098247104574,0.406933774455424,0.0,0.5343112011165221,0.570604929644167,0.07051632351356472,0.40885479922315815,0.5626131190745253,0.22978611145189073,0.3046509016532597
295,0.5120680267880511,0.3379050655681427,0.6089605927088517,0.4252580949390864,0.594130090856202,0.0,0.22535862643469906,0.3415199470060106,0.20999862005895703,0.5748367689432956,0.5258044264217556,0.09952333180234775,0.10729477598512016
296,0.27555710729669497,0.5407884678783442,0.33227140838727487,0.35816282098249597,0.6768287462630506,0.0,0.3593363055684439,0.6486545149697213,0.499051421591896,0.3784951608723639,0.6726605926406904,0.23612089826051294,0.7006657704877464
297,0.7095219395382666,0.4832115564414081,0.5328218295817541,0.41050109563369264,0.6394028596811446,0.0,0.17393444016224482,0.5411245704889928,0.40980696704510955,0.5910317318639033,0.3627969339384741,0.1803896434076469,0.6847700177106999
299,0.4742819686200906,0.5178444964102148,0.5575120846527634,0.6662602419927778,0.2940371412192635,0.0,0.2198853527729667,0.38137756180490223,0.37774932383044263,0.5539826620170554,0.5301080200735725,0.1197860335868277,0.5463470469812521
300,0.25655309996278824,0.42786652257179403,0.5051034377481899,0.3783518492891579,0.40818049468391515,0.0,0.6037954220077488,0.4164500028447298,0.34049317740974033,0.4771650899612365,0.3956728446605148,0.35919126449353583,0.6611984538793303
301,0.6343305387034266,0.3175528472602892,0.6518639542947111,0.2912640027471455,0.5624245018544238,0.0,0.5250120775734853,0.5263583674074459,0.3322993813527188,0.6432807551478974,0.6560970995014713,0.5247770374393832,0.4797144371985125
302,0.608633405858944,0.6224128255878586,0.6242030169959787,0.3455397040633935,0.26027172977543467,0.0,0.8811237168393667,0.6601392283568137,0.34045615010882174,0.5447951350864648,0.42933962659245617,0.2522395945610766,0.5011795919239481
303,0.45384930092377657,0.41675165000993797,0.4244536630162044,0.1588270898627181,0.38479726885058996,0.0,0.3436188875697498,0.5314096148416733,0.5377421886914294,0.3517768131113366,0.5091012314618479,0.2164987851111292,0.4513278055701755
304,0.7185058198259107,0.5448225272065644,0.3917481353323221,0.5879358544456187,0.1875103026391621,0.0,0.20644030760780963,0.47617042291873035,0.6076891239498009,0.44448739291059747,0.7616204783077704,0.27763024757731924,0.6648653270289548
305,0.5892657343981169,0.5302129960381895,0.5105677533042868,0.4303779106117501,0.5658058939673773,0.0,0.5280250331124239,0.5273503638740075,0.38208102966730023,0.664598930744313,0.47409129999427035,0.23614254723279363,0.3386228460210061
306,0.4918499699611329,0.5594710703593012,0.5317513696533251,0.3438582790796648,0.4783143565897633,0.0,0.5567397478329729,0.5022723134736948,0.36710216791195105,0.7270010992501121,0.6798557790896966,0.7762714901120789,0.33666927313301853
307,0.34633415795653405,0.3800394480425926,0.43262269793561686,0.6555030709486139,0.4465689379500366,0.0,0.8186383855094005,0.5656807626985917,0.3835981569398853,0.6941047948155128,0.6436152547139897,0.38109131779456357,0.5807238417454723
308,0.3442829146971766,0.34571806394274585,0.4440887488058574,0.5547795143575501,0.8119367434108526,0.0,0.6699639199967723,0.5785527943076552,0.015241574164700109,0.5118726587641844,0.679093835238829,0.36993701496917986,0.5759189120259451
310,0.6087499031140216,0.7853324173702166,0.46858247086660193,0.31019481308153407,0.49089647224501465,0.0,0.5194978817706019,0.688246793997053,0.6026118974081647,0.526488313080272,0.5036565450343041,0.5819679072777977,0.7824441148835177
311,0.6166518781459973,0.23179611565327388,0.7400332887199335,0.3934432073573223,0.1670190613587392,0.0,0.5384301630769163,0.5906468504862776,0.28156182767627314,0.34310219393763,0.6759490540872344,0.5435473539077288,0.286126218340224
312,0.40366801113884315,0.6556359637235077,0.3464586529667951,0.41389634319155644,0.4614242827867344,0.0,0.4457950830166478,0.4194298335422415,0.49703135277345395,0.4797154490277493,0.8245932991363859,0.07117875682323585,0.45221218714558997
313,0.32289882151430355,0.7146176684530982,0.44528153565571654,0.3538791053322884,0.6032770441945385,0.0,0.5125196723553442,0.6435165930128266,0.35416814258185014,0.5413698516062904,0.6198878354696835,0.3173083985014118,0.4238630661535461
314,0.608940246842774,0.21304965635941905,0.4778565505468115,0.40805820203387067,0.37797912536545186,0.0,0.4519483849685288,0.4063279338737003,0.2527358215541095,0.32312928918790806,0.4837959291599798,0.5708089882654109,0.4696876653070108
315,0.549908274100654,0.5530339465697407,0.3048447596880438,0.23721285181546958,0.4146412200668882,0.0,0.5299795390034586,0.394301338380174,0.5749384533680194,0.6295497767885432,0.39054223193453064,0.03129232594786042,0.3936219455385048
316,0.5764439199698153,0.6119145466034905,0.6191996982228742,0.41390363048845236,0.34309262355810555,0.0,0.5927801661667214,0.5603646601378827,0.3780170964781209,0.547427109547074,0.6541920515757071,0.6532573864396695,0.5667595313738776
319,0.3997471431385666,0.5235845869560195,0.61716617557168,0.34909887566725495,0.6753986659135568,0.0,0.3714643252079576,0.5248775701178136,0.19934528065910165,0.6061762735527823,0.6578540599699592,0.5556776742245119,0.3119070064657099
320,0.6226142623206081,0.560951695785698,0.24766802558146656,0.5910423078870287,0.2698231386766782,0.0,0.4148871963106292,0.46770346029986815,0.580619230605939,0.4204066339076342,0.6199421472928358,0.25862705460096885,0.6677965204587331
321,0.3037977082816589,0.25438188305120113,0.5749125257048935,0.3783355876744089,0.6151346679904759,0.0,0.42822989111761206,0.34442208043764705,0.5064623484451382,0.61776223760234,0.5429212406944876,0.48723002135620735,0.3734267409088434
323,0.44620864146139366,0.7175962028322983,0.6059270557140134,0.5508763897151562,0.19148090194278403,0.0,0.48714702379714797,0.666953094114205,0.28891313279091557,0.8215890514472384,0.6382965319759387,0.5881365754385075,0.6393326711050333
324,0.3099136836882768,0.3525211930244725,0.584655343519381,0.33422517649904526,0.4797326989785756,0.0,0.6586837619025508,0.5596395446759577,0.231390494678425,0.41558063979270576,0.6150494336957176,0.335134658329172,0.3777495003845255
325,0.6361443701155947,0.34367306439189904,0.4132030523208498,0.07686888189588426,0.4862115291242741,0.0,0.48922693139804657,0.674040470433673,0.4834188231043952,0.7821074276277913,0.6350048815377735,0.7629317776429728,0.2874917175395919
326,0.850222433537386,0.500875115062389,0.35152759016278884,0.2909909522435795,0.4777967546290326,0.0,0.2288114359043928,0.4566623199567361,0.5098791161297783,0.11074922377865315,0.6952931415068776,0.17513426515854358,0.5777704768008896
327,0.4024236647149613,0.5615738499725959,0.5858283322474983,0.5199117445932023,0.26645708866675966,0.0,0.4653941141202423,0.596338536874674,0.16073310668172974,0.5122874292946693,0.8339856117902459,0.5937733727528289,0.11633961517634095
328,0.3671262610027411,0.5707238619222055,0.18806821641325472,0.5294361920655074,0.36854736843548197,0.0,0.438856850257421,0.569577014277981,0.2914829586788098,0.6715879992769778,0.6800644113160995,0.513048646849593,0.33424250880543793
329,0.5585487974756274,0.7950633306432761,0.47962636322864366,0.6403409259130434,0.45177196486366733,0.0,0.21550085651869888,0.4336720903214832,0.11423078810571485,0.8684408388646605,0.44242320248489364,0.09025499667586205,0.5419000824368454
330,0.47146520074055837,0.2102802330805654,0.4349749925512008,0.29598350561591735,0.49061776018628,0.0,0.34914315366881743,0.6134773674779461,0.6420760486526487,0.40427940644451565,0.5628261645436149,0.48418661314397854,0.6507353067033979
331,0.5113009748883761,0.15535185519490013,0.6927651239671411,0.5479144524384666,0.4307469656728369,0.0,0.4143449369471833,0.5541736194116446,0.5264320256752825,0.6089619227048586,0.7541241453021811,0.5372993059672583,0.3224407083899776
332,0.7481345932931762,0.4415698101969121,0.6244271302997789,0.6037428427143446,0.2943022617500899,0.0,0.810573609796376,0.30914508175821015,0.01987667218897512,0.2096501138454907,0.2838372757869386,0.8224189505564664,0.4306805082646137
333,0.6454645284391762,0.46893937792016294,0.2391342550736742,0.4624128920709022,0.6743234875410263,0.0,0.44907303676262206,0.37825442379034924,0.49669625382481114,0.5281012545616623,0.5709083743301583,0.6827616483091423,0.30570868254147454
334,0.7490914139497953,0.609741567951474,0.3708661270131468,0.4705917719355145,0.4456413859809012,0.0,0.5366036296742878,0.5569802097590868,0.21163909360143637,0.5156385155927894,0.46914265512606557,0.3647146249367864,0.3075880395132202
335,0.9219088451145925,0.6080916956913652,0.5904857279595344,0.23856602675354222,0.34559878138488653,0.0,0.4490611755035825,0.5983421909211775,0.20451143093196464,0.3214523841725274,0.5205026059795448,0.2277420003647081,0.4415828719289894
336,0.45112874711512857,0.5769724480499696,0.6575749795483176,0.3945130110850631,0.43530451778676504,0.0,0.7054919769741486,0.5540526558385972,0.37791873482935556,0.6134784493906875,0.7258925985060892,0.5189820259119134,0.4539014200874911
337,0.37311549296004104,0.3527484760984615,0.5060249107737773,0.3158340904814486,0.5009200653861846,0.0,0.6299011223882136,0.5304252573666642,0.3336754933425258,0.6684101795434318,0.7027653054343898,0.15359423401989397,0.2905873972982276
338,0.5377844835677035,0.7953734071187306,0.4154869924315083,0.5437442880289339,0.5874474262824826,0.0,0.6502703397693691,0.3870699357719767,0.4639646189630116,0.5854132340350753,0.5986234456276424,0.19575932875372684,0.605837070379736
339,0.492569406196994,0.48070699750169243,0.6204017454396515,0.5858914696861227,0.2712133050413834,0.0,0.8008744542305284,0.6685024230360791,0.30662956158552124,0.5221266805191314,0.4662617772237939,0.15148239592733456,0.6655607160254844
340,0.5956838863807694,0.33726481863756597,0.8784062433305901,0.464386852129839,0.5393626976254152,0.0,0.46091535453300864,0.6000231444788134,0.1878295585203173,0.15930644094753532,0.5597082540394668,0.08711963677266207,0.5094837812939086
341,0.21348456900325902,0.22562316134856283,0.6359674349582244,0.22540840833797116,0.594159212712044,0.0,0.35023726531582366,0.3469341038822523,0.5572068901891786,0.5307273751096679,0.7126805444464434,0.22700218558734098,0.43044384970363225
342,0.5825699477010577,0.5006684085532765,0.40743891573689844,0.6543272708528384,0.5436066262027921,0.0,0.4177500823238318,0.6353224968248159,0.37081638015549895,0.46084833841118167,0.46439555238429775,0.5187586179496274,0.6150687413873452
343,0.3859911511968766,0.37391281139606003,0.21464413188662929,0.6464220381015674,0.4241069615940609,0.0,0.20061416212379485,0.6260246729568181,0.16475959241507382,0.5305571101423179,0.5582135507365108,0.22301304636598093,0.41059758073336194
344,0.5903993695746388,0.5332263693587189,0.5278110896707294,0.33596038532515393,0.5622409219429594,0.0,0.5787585613953332,0.6381173266612459,0.5829536955006549,0.5680281150262192,0.730890635596292,0.41308624919317677,0.4569481254176715
345,0.7486037531730547,0.5983194931957891,0.5114422427686226,0.513594691656771,0.46438619298562234,0.0,0.15493004757328885,0.4846656673118722,0.224496795516247,0.7200759818848623,0.47500927516009317,0.4997512527129423,0.4849340098754147
346,0.3778506354324516,0.15399527192993764,0.4494506899101847,0.4214611886835896,0.32571655639011077,0.0,0.697207561510659,0.37639487031361846,0.41003689587510556,0.49144296752774297,0.6555733735428283,0.6975895887585299,0.6942389175226564
347,0.5998137852192906,0.3335080255099522,0.8277812216436242,0.3238828565889177,0.5838137961576387,0.0,0.33893061355418,0.40600875086537647,0.2851496858549214,0.5020110851442667,0.5568105976161305,0.25049413418343464,0.5578610788763636
349,0.4659845962236782,0.4769544775575846,0.5493539707171192,0.33610846806114025,0.1957506200107327,0.0,0.10841806629790925,0.3891945232145043,0.48224178867388967,0.5316599516473359,0.4258831939583374,0.8006650270850492,0.3609569879148009
350,0.5941694504581443,0.8378354177566132,0.49527403467053205,0.5396611071723881,0.7089342690523202,0.0,0.5959903191072214,0.3793934327495505,0.46584687911342354,0.4615771657168266,0.8042012646267768,0.10494711868228962,0.6788257962220614
351,0.5971081677702623,0.20535021811005869,0.537644522654815,0.4378914110918878,0.7443891061299232,0.0,0.5608617224484848,0.33328973096853437,0.4109878393307007,0.5480170152761912,0.6857051622197498,0.054424196482733375,0.6120107109969126
352,0.5641433231369231,0.6180433936497018,0.17201422241735004,0.4916228609572685,0.5265310847496655,0.0,0.4142761017106415,0.5532605476410908,0.4996124722810555,0.6795646154912212,0.6253342267002041,0.3973385934545064,0.8336324268349262
353,0.5344292615224027,0.44344919350629664,0.7330210102647302,0.27224417655212385,0.43733852645952553,0.0,0.7090223904094731,0.7431343842706141,0.46537782253816895,0.5022306238450169,0.6386222444577416,0.3556092088597759,0.36462863001558077
354,0.4664386578644067,0.4534543651011258,0.6478450299612634,0.34899707847588635,0.1489183827121902,0.0,0.5934370158381471,0.4927482275881584,0.15128104133627363,0.32895291379391667,0.6919374114684366,0.32921198071510316,0.2873049885395651
355,0.5474341221163268,0.7469568470727644,0.36839250271838386,0.31820610669764193,0.47349775277251216,0.0,0.47533747119002434,0.6925459308037005,0.4667800002814796,0.3410435622893897,0.38437387746653173,0.36820489546130797,0.6767651357245139
356,0.5902775450238502,0.4842883361597614,0.3956159903932568,0.4484048885839266,0.6132489948412315,0.0,0.49375502792273346,0.6497454737727553,0.46272095563189103,0.8802954433276988,0.5935876207123524,0.43261081492731196,0.29105231993183134
357,0.48999163997149625,0.4367005924263273,0.44221185802145485,0.3799023350913727,0.3392841779217127,0.0,0.5095402292868424,0.47467340135522756,0.3754700075748675,0.4561133334815346,0.5550705415054354,0.6977960444240868,0.7041633864269254
358,0.29479231962998526,0.5642321675992881,0.4595169785613305,0.2758348181719902,0.3178040923318588,0.0,0.5108209022288492,0.6198950760614776,0.6280163391350481,0.5876810392744756,0.6424931327727254,0.18707689108738149,0.6056730569778273
359,0.2797003361648806,0.47712367086343155,0.5049655934772215,0.36690221078383434,0.4425646205946776,0.0,0.7476182188671467,0.6805420132884765,0.35187372814680257,0.6092113807082105,0.5859316690023344,0.38161541486583633,0.7392969250163715
360,0.40214981379117437,0.3282384184019145,0.2483431877730165,0.5178042312417249,0.5699217906873227,0.0,0.672968947861712,0.5067666482398636,0.22391822299078873,0.591258396891511,0.4751417900067174,0.2299006455066039,0.4136167142884082
361,0.4495412746250898,0.4141962522471161,0.5638899446627662,0.36215042716815093,0.5478483216287358,0.0,0.41131201104212933,0.758232560584867,0.3750751091141322,0.695687937768485,0.4402264232165105,0.15901036449704062,0.6627024216027237
362,0.4718928733087295,0.5559264027299287,0.5768514762831188,0.34095989076101707,0.47236982475791145,0.0,0.15122537531874958,0.5398628676576079,0.36315764128608863,0.5965018029598972,0.8454996253091093,0.6462181993922332,0.1324949391854684
363,0.3562455761367232,0.4993543998666059,0.5847331965644474,0.482012758334731,0.4687775665785877,0.0,0.35594525865592547,0.375433235854421,0.02021327129719955,0.3668408816900812,0.5549693926663363,0.02803221013966493,0.43321686617896793
364,0.6613678631547637,0.534574332488716,0.5792657696310012,0.38341889979055555,0.5854559730825544,0.0,0.49580945763537043,0.6342146807685918,0.6328483676102001,0.6655786721906831,0.5234546954333522,0.48687671955944023,0.6316119647443923
365,0.6236503342649704,0.3818618233322115,0.6227689991219532,0.3884745241105608,0.5865326531639581,0.0,0.15343295397543952,0.5858503045364539,0.3252851121218595,0.3927100713518876,0.5632922307332221,0.11534332293498793,0.4529056441618633
366,0.5428702241078378,0.14922920124673372,0.4749455049059142,0.2337764441227279,0.2614992833152028,0.0,0.5169527111889314,0.39664282927646166,0.39543268378978425,0.6383061455058487,0.6627741306634185,0.47408052633405295,0.2539512152655097
367,0.5844890494034967,0.44755876354705204,0.16746508905270674,0.6321777525120488,0.4696444528849826,0.0,0.42362126249805526,0.4379489948894672,0.010127855740144973,0.7571584401128297,0.6048850287843462,0.0056160988010045135,0.4060003062211952
368,0.4067525634533686,0.51116973817609,0.5150195162276785,0.4438236187154537,0.34113961618545274,0.0,0.4509067563977015,0.5199473298703696,0.2672253448446588,0.43238191960055117,0.7781305636871011,0.6962712903744702,0.2908234442385349
370,0.8133441385932441,0.46387130964596823,0.4054811283007255,0.339937341937944,0.18470739272588824,0.0,0.6079433473127561,0.4203317955139029,0.4168847758932505,0.45514557311165893,0.4930468706201703,0.08231695402523903,0.4703013834298564
371,0.41036532849317203,0.40339665348625087,0.5894412244025333,0.5548422760095061,0.5528330473639628,0.0,0.19293426288866475,0.6820219722965682,0.347980674353607,0.5964479730830763,0.7820389010419068,0.23574695926616163,0.356870742153375
372,0.7905607061720366,0.41217295267376974,0.6654950762146916,0.5268878946835084,0.51106566134451,0.0,0.7203776075717542,0.6747820675271371,0.5297102273887878,0.4565004040531755,0.5589169926927531,0.11430773508461012,0.5192365209162171
373,0.5394686110450806,0.5542805929009159,0.4046658465450064,0.38404262514849397,0.4991869988108657,0.0,0.47218146789869325,0.6065857550290876,0.3247944205496424,0.633891027271638,0.5133690888845179,0.28204736577112666,0.797746844302246
374,0.49722950995339615,0.684518796443766,0.7454278098387451,0.43095556499878607,0.6093534828583274,0.0,0.40912178617342726,0.5380233327654651,0.36586367602983777,0.37576489872561014,0.4339345263034743,0.10181083875624561,0.25641172530183587
376,0.40323947883099515,0.8133810946105657,0.5347532823786939,0.5062951359804321,0.521886871449856,0.0,0.5027457240804907,0.513666348980557,0.5490017806243258,0.5993070545717125,0.4856701285572823,0.5012650429005486,0.8570284054651971
377,0.2504961795792349,0.3871091044941153,0.5478274630632787,0.44203448554954916,0.5419867965167514,0.0,0.6716623996447314,0.7674673895405721,0.49995807818185073,0.526501714999879,0.5359149501489218,0.5776421581691394,0.7965017496405462
379,0.327390820765125,0.49386804782512483,0.27275838254781326,0.09570506528970235,0.5770051345726889,0.0,0.3569449288970374,0.7438831314184368,0.5054167061680792,0.2363741792477878,0.5947140637807764,0.2750939488497993,0.3798751529886708
380,0.487632120975697,0.30742509872340285,0.3576916497625963,0.6610834537874403,0.5288207797537634,0.0,0.5862442183621476,0.48694079842698484,0.45265284690097657,0.5809465057059859,0.5572231666146036,0.2444256829103721,0.759538215994974
381,0.6024731861097208,0.45117470593185527,0.6224261962242682,0.43006018784530065,0.34743291872809845,0.0,0.607993412262996,0.6159942119553408,0.5473216171376013,0.586188206171887,0.6456714288779501,0.24792341572021825,0.2676292933853799
382,0.3697577275074611,0.724947500343647,0.46597137984630405,0.267934186674028,0.4980592413015349,0.0,0.30792898159633464,0.5101435129216338,0.2929842085245838,0.635594225872333,0.5957289697389251,0.5614137575654291,0.5633043875868378
384,0.6148466236766357,0.329576685039491,0.5694632081231602,0.37543920321461643,0.5938046451964787,0.0,0.3458829444132938,0.5225002519584827,0.21664000043916798,0.3538951401717063,0.6541741198659231,0.01974169009994176,0.5043205840829206
385,0.2537793285089455,0.5787314828219808,0.5688202221096387,0.5670848287618041,0.24917501402230843,0.0,0.6459598120602729,0.7977404938668392,0.6326487225908888,0.6232835735984499,0.6013809392238189,0.5218605142715802,0.6940126969352907
386,0.6994212810722538,0.4496849018997833,0.6462554851393303,0.31521713208078206,0.8433968435623067,0.0,0.6343749596825659,0.8107669600145033,0.4669480124913203,0.7229578967403838,0.6509673413269538,0.19376561509192036,0.4600240515491474
388,0.81238825610409,0.6300225194371613,0.498379249637302,0.5367892033876275,0.48687471778233204,0.0,0.5057833505270677,0.5089221782443198,0.29561836366472016,0.6046310246418218,0.7253063144122877,0.31672746652516454,0.8621544870080395
389,0.320639723923456,0.40632884746018894,0.5287325146348298,0.5349739975896882,0.5734125034903007,0.0,0.23884574109432466,0.2622676811177885,0.35013522822416493,0.45743775870646486,0.5327821943478184,0.662153317324569,0.5443279422793941
390,0.41059778028538446,0.7738947032459552,0.5990221775399385,0.35904525404925003,0.4720971742901263,0.0,0.5251300935579951,0.6267964437621755,0.21306527153845148,0.6487824144206473,0.4071629548072857,0.040496544783629095,0.5773294802595821
391,0.43826368968960144,0.13031370600762515,0.4941595908095154,0.3058710927387823,0.5069378280375323,0.0,0.27608827914967304,0.5514234608628285,0.18170331658149422,0.48848581636737665,0.3940617171606974,0.0444131607791978,0.4947329184040816
393,0.15264514436032867,0.6992361948299229,0.4024634806515471,0.4989206522237374,0.34913379599029637,0.0,0.6607856904680915,0.35167229997380123,0.6266982506482645,0.2963208525272436,0.7448489728608,0.019252301104770223,0.5374085830083675
394,0.47418961293902,0.5746484108970137,0.5257231321404754,0.3111689674236059,0.4634948328113291,0.0,0.3678550142092477,0.7048245009859654,0.46702659916189593,0.4471382647835438,0.48083801081900024,0.4212332889229535,0.32945983285458436
395,0.8553582940136053,0.4054580061947862,0.40582578425206633,0.4409505193003139,0.3691609497415288,0.0,0.5400602814915122,0.357651366000802,0.17392658500689526,0.6852497008388494,0.531626854451375,0.19345345762846192,0.6970913838035226
396,0.721437636314813,0.32439184168527624,0.5896581887084054,0.5878158664979153,0.36443171868074575,0.0,0.37892280193917127,0.5676458064690472,0.3747220837058431,0.6322937170951284,0.7030040593579475,0.22163304545114262,0.5359448726148939
397,0.5080650167956859,0.36237348134065905,0.4169252903304968,0.36828209870718853,0.5418465913499407,0.0,0.2372176601775002,0.38132712971718935,0.38328423621398555,0.6405446110783886,0.6641188556278025,0.37906321569410917,0.28368492862212724
398,0.498713851246474,0.7378697222567284,0.7617436800646489,0.5929150518213117,0.7711297259336858,0.0,0.46734322996788585,0.5497119310852805,0.16426097916479265,0.22669049585406675,0.8288047041914527,0.09424615438495398,0.3903104474764145
399,0.6429832419060943,0.5070155053450417,0.4858284237441131,0.3348703577718538,0.42711213357278266,0.0,0.31429408321347707,0.6112348945712067,0.4810256746959221,0.7645910838915202,0.46118369599931175,0.6139144237103746,0.4496140778519697
400,0.6751525968555407,0.6896039266848626,0.44055010624401253,0.42012760593907095,0.4816509691017862,0.0,0.8208931795864675,0.5888980589130947,0.44013197980943314,0.4735133418149,0.5204160113277033,0.13143742942707404,0.5160907434329278
401,0.32360924618768033,0.4153247430367327,0.4573082165084866,0.17972990910726216,0.5411967622303635,0.0,0.5786749768112368,0.6204757789453991,0.4931492836164727,0.4338647163490781,0.6780827965058658,0.6125272316565944,0.7300606135304024
402,0.587263830073034,0.031160194144302072,0.5615669823317844,0.471602820320998,0.3473981694405174,0.0,0.6059235457327549,0.45366712003571125,0.2452372068879678,0.42602366954365545,0.7409610958125404,0.2832460420689498,0.5230600252009152
403,0.6248896410524798,0.5711738268181371,0.4000005116306916,0.539812750335441,0.39682410936577805,0.0,0.45305703636111494,0.44464251251446973,0.5899915229251181,0.5905663713452136,0.5104451503946558,0.42107691945269443,0.2287130446135679
404,0.7299355218557706,0.6101307157918612,0.6462878318737868,0.48469847671381083,0.8133483123737687,0.0,0.24724936202821177,0.6158442279936766,0.42614683182227264,0.2725346639070394,0.4064595554909586,0.10954723269664568,0.8515209590267929
405,0.5210438531272636,0.6070253653665457,0.5510227256954597,0.35647093760490056,0.6766241595493386,0.0,0.5337746779224227,0.5348554643237915,0.22923356846665127,0.37620032313449014,0.5590268367632139,0.6697152280458105,0.36650976185555706
406,0.40466881009354577,0.6826192769010564,0.3675088735111251,0.30952631740967573,0.5816921652925059,0.0,0.4781379732869714,0.5627835876595852,0.23125460522190905,0.4895202753811314,0.5186221941121071,0.23882194175075822,0.7525014835130319
407,0.4895927917348731,0.3838672885601767,0.5246936447265799,0.423600180014544,0.1956380594271853,0.0,0.8749575714580488,0.3610709642139056,0.39205232226370335,0.523502493088079,0.45078380088567993,0.41422391100549977,0.3198592537408036
408,0.439672888205162,0.24785847887175275,0.7678068093362495,0.6221269090208931,0.5562856460252692,0.0,0.3516983915711579,0.7957606094529239,0.30764883140517596,0.4682048697219181,0.639386562793027,0.5271952083575167,0.5495947786725282
409,0.2985080470522294,0.6408011703863449,0.5183646848973599,0.49191384901820256,0.2826136336212409,0.0,0.6526235883315985,0.7548320218234038,0.3021030995940806,0.4882948960361557,0.5654550017796606,0.6284755523011099,0.47073994156324517
410,0.4946350521291219,0.7193561479698539,0.5271933147734268,0.3844127892443848,0.7906744878321832,0.0,0.752946482939243,0.7399403165366469,0.4431358905913526,0.5360823186300583,0.8059060437971141,0.2831699171905258,0.3819703165432622
411,0.5127466041331925,0.16989856189674626,0.41691672264886587,0.13065460586307343,0.3046437856153792,0.0,0.3460161603039174,0.5242262862151897,0.24612460993545762,0.3862914185434865,0.36017436881063036,0.23935737279958513,0.41789217181208116
413,0.7785626341513221,0.3559337129898008,0.33366305985195793,0.45673853777451356,0.44979361389947337,0.0,0.25687661770475906,0.47700503392412663,0.6268056826384819,0.396154725539533,0.6270291113463192,0.4281052589841131,0.3110249929790099
414,0.31754037764222925,0.50905831598119,0.35953337085323667,0.34265561508907927,0.7010377067457614,0.0,0.44117503743389175,0.5041149765191371,0.6122228135816556,0.41324186886456316,0.6935473153298454,0.1432380480161867,0.3887151977797969
